age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary
32,0,175413,2,9,1,0,2,2,0,40,0,0
43,0,161226,5,13,0,6,0,0,1,40,1,0
66,0,160995,4,6,2,9,1,4,0,20,1,0
23,0,208598,3,10,1,11,1,4,1,45,1,0
49,2,200471,2,9,0,2,0,4,1,40,1,0
32,0,256609,4,8,0,6,0,4,1,40,0,0
49,0,176684,3,11,1,3,4,4,0,40,1,0
33,0,206512,3,10,2,9,1,4,1,40,1,0
28,0,212640,3,15,1,9,1,4,0,85,1,0
47,0,148724,2,9,0,11,0,2,1,40,1,0
41,0,266510,2,9,1,7,3,4,1,40,1,0
34,1,240252,1,14,0,3,0,4,1,40,1,1
25,0,358975,2,9,1,7,1,4,0,35,1,0
20,0,124242,3,10,1,9,3,4,0,40,1,0
21,0,415887,3,10,1,11,1,4,0,15,1,0
25,0,204338,2,9,1,4,4,4,1,30,1,0
46,0,241844,4,5,0,7,0,4,1,40,1,0
37,0,191342,4,4.5,0,2,0,1,1,40,0,0
41,0,221947,3,10,0,2,0,4,1,56,1,1
44,0,111483,2,9,1,0,3,4,1,50,1,0
30,0,65278,2,9,0,12,0,4,1,40,1,1
54,0,133403,3,10,0,6,0,4,1,40,1,0
35,2,166416,2,9,0,4,0,4,1,99,1,0
58,0,142158,2,9,2,9,1,4,0,12,1,0
21,0,221480,3,10,1,12,3,4,0,25,0,0
35,2,189878,1,14,0,11,0,4,1,40,1,1
35,0,278403,3,15,0,9,0,4,1,80,1,1
19,0,184710,3,10,1,2,3,4,1,20,1,0
48,0,177775,2,9,2,3,1,4,0,40,1,0
56,0,275943,3,10,0,9,0,4,1,40,0,0
65,2,225473,3,10,2,2,1,4,0,35,1,0
40,0,289403,5,13,2,0,4,2,1,35,1,0
26,0,269060,2,9,1,0,1,4,0,40,1,0
45,0,415887,3,10,0,3,0,4,1,40,1,0
26,0,214413,3,10,1,2,3,4,1,40,1,0
32,0,80058,2,9,0,0,0,4,1,40,1,0
35,0,202027,5,13,2,3,1,4,1,50,1,1
22,2,123440,3,10,1,2,1,4,1,48,1,0
37,0,191524,3,11,2,9,3,4,0,38,1,0
25,0,308144,5,13,1,2,1,4,1,40,0,0
64,0,164204,4,4.5,0,13,0,4,1,53,1,0
46,0,205100,3,11,0,3,0,4,1,48,1,1
30,0,195750,2,9,1,5,3,4,1,27,1,0
63,0,149756,3,12,2,3,1,4,1,40,1,1
51,1,240358,2,9,0,10,0,4,1,40,1,1
68,2,241174,4,4.5,0,3,0,4,1,16,1,0
36,0,356838,0,16,0,9,0,4,1,50,0,0
28,2,115705,3,10,1,3,1,4,1,50,1,0
41,1,137142,3,10,0,11,0,4,1,40,1,0
47,0,296066,3,10,0,9,0,4,1,40,1,0
22,0,401335,3,10,1,7,4,2,0,30,1,0
33,0,182771,5,13,1,9,3,1,1,80,0,0
34,2,186824,3,15,0,9,0,4,1,40,1,1
46,1,162187,5,13,0,9,0,4,1,40,1,1
28,0,98010,3,10,2,0,3,4,0,40,1,0
36,0,172538,2,9,0,2,0,4,1,52,1,1
18,0,80163,3,10,1,11,3,4,0,20,1,0
33,1,43959,1,14,0,9,0,4,1,50,1,1
51,0,162632,2,9,0,13,0,4,1,60,1,1
56,2,115422,2,9,0,3,0,4,1,35,1,0
54,0,100933,2,9,1,0,4,4,0,40,1,0
29,0,270379,2,9,1,3,4,2,0,40,1,0
40,0,20109,3,10,2,5,1,0,0,84,1,0
53,0,114758,1,14,0,3,0,4,1,65,1,1
22,0,100345,2,9,1,5,3,4,1,35,1,0
33,0,184901,2,9,0,6,0,4,1,40,1,1
28,0,87239,2,9,2,13,1,4,1,50,1,0
63,0,127363,3,10,0,9,5,4,0,12,1,0
53,1,199720,0,16,0,9,0,4,1,60,0,1
37,0,143058,4,6,0,2,0,4,1,50,1,0
50,1,36489,3,10,2,3,4,4,1,40,1,0
22,0,141698,2,9,1,2,3,4,1,40,1,0
40,1,26358,3,12,1,0,1,4,0,40,1,0
22,0,195532,5,13,1,9,1,4,0,40,1,1
21,0,30039,3,10,1,9,3,4,1,40,1,0
25,0,125159,3,12,0,5,0,2,1,40,0,0
20,0,246250,3,10,1,2,1,4,0,40,1,0
43,1,77370,2,9,0,13,0,4,1,40,1,0
29,0,355569,3,11,1,3,4,4,0,50,1,0
32,0,180603,5,13,0,11,0,4,1,40,1,1
42,0,201785,1,14,0,11,0,4,1,50,1,1
33,0,256211,2,9,0,6,0,1,1,40,0,0
27,0,146764,3,10,0,3,5,4,0,40,1,1
22,0,211968,3,10,1,9,3,4,0,40,0,0
29,0,200515,3,10,0,6,0,4,1,38,1,0
29,0,52636,2,9,0,13,0,4,1,40,1,0
20,0,27049,3,10,1,3,3,4,0,20,1,0
35,0,111128,4,6,1,0,3,4,1,40,1,0
31,2,348038,5,13,0,9,0,4,1,50,0,1
33,0,93930,2,9,1,2,1,4,1,50,1,0
67,0,397831,3,10,0,3,0,4,1,40,1,0
46,0,33794,3,10,0,9,0,4,1,10,1,0
45,0,178215,4,5,0,6,5,4,0,40,1,1
17,1,191910,4,7,1,11,3,4,1,20,1,0
35,0,340110,5,13,0,3,0,4,1,70,1,1
48,2,133694,5,13,2,3,1,2,1,40,0,1
49,0,148398,2,9,2,6,1,2,0,40,1,0
20,0,133515,3,10,1,11,2,4,0,40,1,0
27,0,181667,2,9,0,6,0,4,1,46,0,0
64,0,159715,3,10,0,2,0,4,1,20,1,0
53,1,174040,3,10,2,2,1,2,1,40,1,0
52,0,117700,2,9,2,0,1,4,0,40,1,0
29,0,37215,2,9,0,2,0,4,1,55,1,0
32,2,46807,2,9,0,2,0,4,1,40,1,1
48,2,317360,5,13,0,9,5,4,0,20,1,1
30,0,415887,3,10,1,2,2,4,1,40,0,0
34,0,82623,2,9,0,7,0,4,1,20,1,0
19,0,63574,3,10,1,9,3,4,1,50,1,0
39,0,140854,2,9,1,9,1,4,1,50,1,0
28,0,185061,4,7,1,5,2,4,1,40,1,0
17,0,160118,4,8,1,11,1,4,0,10,1,0
54,0,282680,5,13,1,9,1,4,0,50,1,0
24,0,137591,3,10,1,11,3,4,1,40,1,0
25,0,198163,2,9,1,3,3,4,0,40,1,0
25,0,132749,4,7,2,7,4,4,0,12,1,0
48,1,31264,3,10,0,3,5,4,0,40,1,1
24,0,399449,5,13,1,11,3,4,0,40,1,0
31,0,27494,3,10,0,11,0,1,1,50,0,0
47,0,368561,3,10,0,2,0,4,1,40,1,1
45,0,102096,5,13,0,3,0,4,1,40,1,1
19,0,406078,3,10,1,0,3,4,0,25,1,0
52,2,100506,3,10,0,11,0,4,1,50,1,1
52,0,29658,2,9,0,0,0,4,1,40,1,0
19,0,20469,2,9,1,9,2,1,0,12,0,0
60,0,181953,2,9,0,13,0,4,1,28,1,0
43,0,304175,1,14,0,9,0,4,1,50,1,1
24,0,170070,3,12,2,7,3,4,0,30,1,0
20,0,193416,3,10,1,9,3,4,0,40,1,0
51,0,194908,2,9,1,0,1,4,0,40,1,0
38,2,357962,4,5,2,2,1,4,1,40,1,0
21,0,214716,3,10,1,0,3,4,0,10,1,0
40,2,207578,2,9,0,0,0,4,1,50,1,1
54,0,146409,3,10,2,3,4,4,0,40,1,0
35,0,341643,5,13,1,7,2,4,1,50,1,0
52,0,131631,4,7,2,6,4,2,1,40,1,0
53,0,88842,2,9,0,3,0,4,1,40,1,1
56,0,128900,3,10,2,9,1,2,0,40,1,0
35,0,415887,2,9,2,2,4,2,1,40,1,0
43,2,336763,3,10,2,11,4,4,0,42,1,0
29,0,209301,5,13,0,2,0,4,1,40,0,0
29,0,120986,2,9,0,13,0,0,1,65,1,0
27,0,51025,2,9,1,7,1,4,0,40,1,0
58,0,218281,5,13,0,0,0,4,1,40,0,0
64,0,114994,2,9,0,5,0,4,1,18,1,0
53,0,335481,2,9,0,0,5,2,0,32,1,0
21,0,174503,2,9,1,0,1,4,0,30,1,0
40,2,230478,3,12,2,3,1,4,1,30,1,0
52,1,149650,0,16,0,9,0,4,1,40,0,1
38,0,149419,3,11,1,12,1,4,1,50,1,0
40,0,341539,3,10,2,9,1,4,0,30,1,0
39,0,185099,2,9,0,3,0,4,1,40,1,0
56,0,132930,1,14,1,9,1,4,0,50,1,1
68,0,128472,0,16,0,9,0,4,1,55,1,1
24,0,124971,2,9,1,11,1,4,1,38,1,0
40,2,344060,3,15,0,9,0,4,1,50,1,1
43,2,286750,3,15,0,9,0,2,1,99,1,1
38,0,296999,5,13,1,3,1,4,0,70,1,0
45,0,123681,2,9,0,11,0,4,1,40,1,1
18,0,232024,4,7,1,6,3,4,1,55,1,0
57,1,52267,1,14,0,3,0,4,1,50,1,1
49,0,119182,2,9,2,7,1,2,0,35,1,0
25,0,191230,3,10,1,3,3,4,0,40,0,0
52,1,23780,3,10,2,0,1,4,1,40,1,0
56,0,184553,4,6,2,2,1,4,1,56,1,0
26,2,242651,3,10,1,11,1,4,1,48,1,0
19,0,246226,2,9,1,2,1,4,0,40,1,0
25,2,86745,5,13,1,0,3,1,0,40,1,0
25,0,106889,2,9,0,0,5,4,0,30,1,0
21,0,415887,2,9,1,11,2,4,1,45,1,0
48,2,213140,4,4.5,0,2,0,4,1,40,0,0
33,1,37070,1,14,0,9,0,4,1,60,0,0
31,1,93589,2,9,2,10,3,3,1,40,1,0
26,2,213258,2,9,2,4,4,4,1,65,1,0
37,1,46814,5,13,1,9,1,4,1,38,1,0
29,0,168873,3,10,2,9,4,4,0,30,1,0
20,0,284737,3,10,1,7,3,4,1,20,1,0
28,0,309620,3,10,0,11,0,3,1,60,1,0
49,0,197418,2,9,2,0,4,4,0,20,1,0
73,0,132737,4,6,1,9,1,4,1,4,1,0
49,0,185041,1,14,0,3,0,4,1,40,1,1
51,0,159604,3,10,0,9,5,4,0,40,1,1
40,0,123557,3,10,0,11,0,4,1,40,1,0
24,0,275421,3,11,1,6,3,4,0,40,1,0
18,0,167147,4,8,1,11,3,4,1,24,1,0
41,0,197583,4,6,0,13,0,2,1,40,1,1
46,0,175109,2,9,0,0,0,4,1,40,1,1
46,0,117502,2,9,0,0,5,4,0,40,1,0
64,0,180401,4,6,0,13,0,4,1,40,1,1
50,2,146603,3,15,0,9,0,4,1,40,1,1
53,1,143822,1,14,0,9,0,4,1,36,1,1
21,0,51985,2,9,1,2,1,4,1,40,1,0
22,1,48121,3,10,0,7,0,4,1,25,1,0
37,0,234807,5,13,2,3,4,4,0,45,1,1
39,1,65324,3,15,1,9,1,4,1,55,1,1
30,0,302149,5,13,0,11,0,1,1,40,0,0
25,0,168403,5,13,1,9,1,4,1,40,1,0
26,0,159897,3,10,1,3,4,2,0,40,1,0
43,0,415887,5,13,1,11,1,4,1,50,1,0
59,0,370615,2,9,2,0,4,4,0,60,1,0
27,0,219371,2,9,2,0,4,4,0,40,0,0
55,0,120970,4,6,0,2,0,2,1,40,1,1
20,0,22966,3,10,1,7,3,4,1,12,0,0
25,0,34541,3,11,1,9,1,4,0,36,0,0
28,0,191027,3,12,2,7,1,4,1,40,1,0
29,0,107458,5,13,1,11,1,4,1,50,1,0
60,0,121832,4,7,0,11,0,4,1,40,1,1
37,1,233825,5,13,0,9,5,4,0,50,1,1
25,0,73839,4,7,2,11,3,4,0,40,1,0
27,0,109165,3,10,0,2,0,4,1,60,1,0
50,1,103063,5,13,0,3,0,4,1,40,1,1
41,2,29762,3,10,0,4,0,4,1,70,1,0
46,0,111979,4,4.5,0,2,0,4,1,47,1,0
35,0,150125,3,11,2,7,4,2,0,40,1,0
21,0,301853,3,10,1,9,3,4,1,40,1,0
35,0,296738,4,7,2,9,1,4,0,60,1,0
40,0,118001,2,9,1,5,1,2,1,40,1,0
49,0,149337,5,13,0,3,0,4,1,40,1,1
29,0,36601,5,13,1,9,1,4,0,50,1,0
43,1,118600,5,13,2,9,4,4,0,40,1,0
39,0,279272,3,12,1,13,1,2,1,60,1,0
35,0,181020,2,9,1,5,3,4,1,60,1,0
52,0,165998,3,10,0,6,0,4,1,40,1,0
25,0,218136,3,10,1,5,1,2,1,40,0,0
20,2,182200,2,9,1,6,3,4,0,30,1,0
46,0,39363,3,10,2,7,4,4,0,10,1,0
24,0,140001,5,13,1,3,1,4,1,40,1,0
29,0,193260,5,13,0,2,2,1,1,30,0,0
21,0,191243,3,10,1,7,3,4,1,40,1,0
37,1,207887,5,13,2,3,2,4,0,50,1,0
43,1,211450,2,9,1,0,3,4,1,40,1,0
19,0,184759,2,9,1,0,1,4,0,26,1,0
47,0,197836,2,9,0,11,0,4,1,45,1,0
61,0,232308,2,9,0,13,0,4,1,45,1,1
21,0,189888,3,12,1,9,1,4,1,55,1,0
35,0,301614,2,9,0,7,0,4,1,60,1,0
60,0,146674,4,6,0,5,0,2,1,40,1,0
27,0,225291,3,10,1,0,1,4,0,40,1,0
57,1,148509,5,13,0,9,0,1,1,35,0,0
56,0,136413,4,4.5,0,2,0,4,1,40,1,0
27,0,126060,2,9,1,3,1,4,0,40,1,0
47,0,73064,4,4.5,0,6,5,2,0,35,1,0
19,0,39026,2,9,1,7,1,4,1,30,1,0
28,2,33035,4,8,2,7,4,4,0,30,1,0
43,0,193494,4,6,0,0,0,4,1,40,1,0
63,1,147440,3,10,2,3,1,4,0,35,1,0
22,0,153131,3,10,1,9,3,4,1,40,1,0
25,0,64671,2,9,2,5,3,1,0,40,0,0
35,2,225399,2,9,1,6,3,4,1,40,1,1
20,0,174391,2,9,1,5,3,4,0,40,1,0
48,0,377757,4,6,0,11,0,4,1,70,1,0
30,1,364310,5,13,1,9,1,2,0,40,0,0
31,0,110643,5,13,0,9,0,4,1,40,1,1
20,0,70240,2,9,1,11,3,1,0,24,0,0
57,1,32694,1,14,0,9,0,4,1,50,1,1
41,0,95047,3,11,0,0,5,4,0,44,1,1
33,0,264936,2,9,2,0,2,4,0,40,1,0
27,0,367329,3,11,0,4,0,4,1,40,1,0
34,0,56026,2,9,0,4,0,4,1,60,1,1
22,0,186452,4,6,1,2,1,4,1,30,1,0
50,0,125417,3,12,0,3,5,2,0,40,1,1
40,2,242082,5,13,0,9,0,4,1,45,1,1
37,0,31023,2,9,0,2,0,4,1,51,1,0
40,0,397346,3,12,2,9,1,4,1,40,1,0
53,0,415887,1,14,0,3,0,4,1,55,1,1
38,2,108947,3,10,0,6,0,4,1,40,1,1
25,1,261979,2,9,1,9,1,4,1,40,1,0
51,0,55507,2,9,0,2,0,2,1,40,1,0
22,0,291407,4,8,1,9,3,2,1,40,1,0
18,0,353358,3,10,1,7,3,4,1,16,1,0
41,0,67339,4,7,0,5,0,4,1,40,1,1
33,0,235109,2,9,1,0,4,4,0,40,1,0
33,0,208180,5,13,1,11,1,4,0,40,1,0
67,1,415887,3,10,0,13,0,4,1,40,1,0
47,2,145290,2,9,0,3,0,4,1,50,1,1
24,0,403671,3,10,1,6,1,4,1,40,1,0
32,1,49325,4,4.5,0,7,0,4,1,40,1,0
29,0,370494,2,9,1,7,4,4,0,40,0,0
25,0,267012,3,11,1,11,1,4,1,45,1,0
33,0,191856,3,10,2,0,1,4,0,40,1,0
55,0,80445,5,13,0,2,0,4,1,40,1,0
31,0,379798,3,10,0,11,0,4,1,40,1,1
32,1,168387,1,14,0,9,0,4,1,50,1,0
18,0,301948,2,9,1,10,3,4,1,3,1,0
36,0,274809,2,9,2,0,4,4,0,50,1,0
58,0,233193,2,9,2,0,1,4,0,27,1,0
34,0,299635,1,14,0,3,0,4,1,50,1,1
19,0,236396,4,7,1,5,1,4,1,40,1,0
21,0,415887,2,9,1,0,4,2,0,40,1,0
36,2,37019,2,9,1,4,1,4,1,50,1,0
37,0,148015,5,13,0,9,5,2,0,40,1,1
43,0,122975,2,9,0,6,5,2,0,21,0,0
52,1,349795,5,13,0,10,0,4,1,40,1,0
48,0,229846,3,11,2,7,1,4,0,40,1,0
43,0,108945,3,10,2,9,4,4,0,38,1,0
22,0,237498,2,9,1,7,3,4,1,40,1,0
57,0,188872,4,4.5,2,13,4,4,1,40,1,0
37,0,324019,3,12,1,0,1,4,0,40,1,0
39,0,82488,3,10,2,11,4,1,0,38,1,0
54,0,206964,3,10,0,11,0,4,1,40,1,1
27,0,37088,3,12,1,7,1,4,1,40,1,0
21,0,152540,2,9,1,0,1,4,0,35,1,0
65,0,143554,3,10,2,0,1,4,0,38,1,0
30,0,126242,3,10,0,7,5,4,0,40,1,0
22,0,127185,4,5,1,6,1,4,0,40,1,0
26,0,164018,5,13,0,11,0,4,1,50,1,0
25,0,210184,4,7,2,2,3,4,1,40,1,0
35,0,117528,3,11,0,9,5,4,0,40,1,1
47,0,124973,3,11,0,3,0,4,1,50,1,1
23,0,182117,3,12,1,7,3,4,1,60,1,0
42,0,220049,2,9,0,11,0,2,1,40,1,1
39,2,247975,3,10,1,2,1,1,1,30,1,0
55,0,50164,0,16,0,3,0,4,1,60,1,1
24,1,123160,1,14,2,9,1,1,0,10,0,0
46,2,219962,5,13,0,6,0,4,1,40,1,1
53,0,79324,2,9,0,2,0,4,1,40,1,1
44,0,129100,4,7,2,7,4,2,0,60,1,0
40,0,210275,2,9,2,13,4,2,0,40,1,0
48,0,189462,3,10,0,2,0,4,1,40,1,1
26,0,171114,3,11,2,0,4,4,0,35,1,0
22,0,201799,2,9,1,11,3,4,0,40,1,0
35,0,200426,2,9,0,9,5,4,0,12,1,0
20,0,24395,3,10,1,9,4,4,0,20,1,0
43,0,191149,2,9,2,3,1,4,0,40,1,0
37,1,34173,2,9,0,7,5,4,0,25,1,0
30,0,350979,2,9,0,2,0,1,1,40,0,0
41,0,147314,2,9,0,11,0,0,1,50,1,0
38,0,136081,3,15,0,9,0,4,1,60,1,1
77,0,232894,4,5,0,9,0,2,1,40,1,0
42,2,373403,2,9,0,4,0,4,1,50,1,0
20,0,120601,2,9,1,13,3,2,1,40,1,0
36,0,130926,5,13,2,0,1,4,0,40,1,0
32,1,72338,3,11,1,9,2,1,1,40,1,0
27,0,129624,5,13,0,3,0,4,1,40,1,1
25,1,328697,3,10,2,10,2,4,1,45,1,0
40,0,191196,1,14,1,3,1,4,1,40,1,0
18,0,191117,4,7,1,9,3,4,1,25,1,0
49,0,110243,5,13,0,3,0,4,1,45,1,1
17,0,181580,4,7,1,7,3,4,0,16,1,0
29,0,89030,2,9,1,11,4,4,0,40,1,0
47,0,345493,3,15,0,9,0,1,1,55,0,1
24,2,277700,3,10,2,5,3,4,1,45,1,0
58,0,198478,4,4.5,0,9,0,4,1,24,1,0
29,0,250679,2,9,1,2,1,4,1,40,1,0
45,0,168837,3,10,0,0,5,4,0,24,0,1
30,0,142675,4,8,0,2,0,4,1,50,1,0
19,0,299050,3,10,1,0,3,4,1,20,1,0
59,0,107833,4,6,0,13,0,4,1,40,1,1
47,0,121958,4,4.5,2,7,4,4,0,30,1,0
41,0,282948,3,10,0,12,0,2,1,40,1,0
28,0,176683,3,12,1,9,3,4,1,40,0,0
46,0,34377,3,12,0,2,0,4,1,40,1,1
40,2,209833,3,10,0,2,0,4,1,60,1,0
66,1,41506,4,6,2,7,1,2,0,40,1,0
30,1,125159,5,13,1,9,1,2,1,45,1,1
44,2,147206,3,10,1,2,3,4,1,12,1,0
58,2,93664,2,9,0,3,0,4,1,60,1,1
21,0,315065,4,4.5,1,7,2,4,1,48,0,0
59,0,381851,4,5,2,7,4,2,0,40,1,0
35,1,185769,3,10,0,7,0,4,1,40,1,0
45,0,186272,4,5,0,0,0,2,1,40,1,1
30,0,312667,2,9,0,13,0,4,1,40,1,0
33,0,343925,2,9,1,5,1,2,1,40,0,0
26,0,195994,3,10,1,11,1,4,0,15,1,0
48,0,398843,3,10,2,11,4,2,0,35,1,0
31,0,73514,2,9,1,11,3,1,0,40,1,0
36,0,288049,2,9,0,3,0,4,1,45,1,0
48,0,54759,2,9,2,9,4,4,0,38,1,0
30,0,155343,2,9,0,2,0,4,1,40,1,0
33,0,401104,2,9,0,5,0,4,1,50,1,1
19,0,124884,4,5,1,9,1,4,0,25,1,0
37,1,287306,3,12,0,9,5,2,0,40,1,1
53,0,113995,5,13,0,3,0,4,1,45,1,1
18,0,146378,3,10,1,7,3,4,0,40,1,0
38,0,111499,3,10,0,13,0,4,1,50,1,1
34,0,34374,3,10,1,7,1,4,1,50,1,0
45,0,162187,5,13,0,11,0,4,1,52,1,1
33,1,147654,3,11,0,9,0,4,1,60,1,0
35,0,182467,3,11,0,2,5,4,0,44,1,0
22,0,183970,2,9,1,5,3,2,1,40,1,0
35,0,332588,2,9,2,7,4,4,0,30,1,0
45,0,26781,2,9,0,9,0,0,1,8,1,0
17,0,48610,4,7,1,4,3,4,1,45,1,0
50,0,162632,2,9,0,3,0,4,1,45,1,0
38,1,91711,5,13,0,9,0,4,1,50,1,1
33,0,198003,3,10,0,2,0,4,1,50,1,1
46,0,179048,2,9,0,11,0,4,1,35,1,0
25,0,262778,5,13,1,11,1,4,0,50,1,0
64,0,102470,2,9,0,2,0,4,1,40,1,0
62,2,123170,3,10,0,3,0,4,1,10,1,0
32,0,164243,2,9,0,12,0,4,1,60,1,1
17,0,262511,4,7,1,11,3,4,1,20,1,0
61,0,51170,2,9,0,2,0,4,1,55,1,0
40,1,91949,0,16,1,9,1,2,0,40,1,0
21,0,123727,2,9,1,3,2,4,0,40,1,0
39,0,173175,5,13,0,3,0,4,1,50,1,1
35,2,120301,3,10,0,3,0,4,1,45,1,0
29,0,250967,3,11,0,9,0,4,1,40,1,0
27,1,285432,3,12,1,13,1,2,1,40,1,0
20,0,36235,3,12,1,0,1,4,0,40,1,0
34,0,317219,3,10,0,9,5,4,0,20,1,1
51,1,110965,1,14,1,9,3,4,1,40,1,0
45,0,123283,2,9,2,6,4,2,0,15,1,0
20,0,249087,3,10,1,9,3,4,0,40,1,0
31,0,152940,3,10,0,2,0,4,1,40,1,0
29,0,376680,2,9,1,12,3,2,1,40,1,0
56,0,231232,5,13,0,0,0,4,1,30,0,0
55,2,168625,3,10,2,12,1,4,0,12,1,1
26,0,33939,3,10,1,12,3,4,1,20,1,0
46,0,155659,3,10,0,2,0,4,1,45,1,1
32,1,190228,2,9,0,7,0,4,1,40,1,0
28,0,216178,2,9,0,11,0,4,1,40,1,0
27,0,415887,4,4.5,1,7,2,4,1,35,0,0
23,0,155919,4,5,2,2,1,4,1,40,0,0
59,0,227386,4,6,0,2,0,4,1,40,1,0
26,0,138152,4,8,1,2,2,3,1,48,0,0
36,0,167482,4,6,1,5,1,4,1,40,1,0
18,0,57957,2,9,1,11,3,4,0,15,1,0
33,0,157747,4,5,2,5,1,4,1,70,1,0
60,2,88570,3,11,0,13,5,4,0,15,0,1
40,0,273308,2,9,2,6,4,4,0,48,0,0
48,0,216292,2,9,0,4,0,4,1,43,1,0
27,2,131298,4,6,0,2,0,4,1,48,1,0
19,0,386378,3,10,1,7,3,4,1,20,1,0
38,0,179668,5,13,0,9,0,4,1,50,1,1
26,0,210812,3,10,2,2,1,4,1,43,1,0
45,1,311671,3,11,0,10,0,4,1,40,1,0
20,0,215247,3,10,1,0,3,4,0,20,1,0
32,1,125856,2,9,2,2,4,4,1,40,1,0
22,0,74631,3,10,1,5,3,4,0,13,1,0
22,0,24008,2,9,1,0,1,4,1,40,1,0
38,1,354591,2,9,1,7,4,2,0,38,1,0
34,0,155343,2,9,0,2,0,4,1,50,1,1
46,0,308334,4,4.5,2,7,4,3,0,30,0,0
39,0,245361,5,13,2,3,1,4,0,25,1,0
78,2,158319,2,9,2,7,1,4,0,24,1,0
60,0,204486,5,13,0,9,0,4,1,8,1,1
24,0,314823,2,9,1,11,3,4,1,40,0,0
31,0,211334,3,10,0,2,0,4,1,65,1,0
37,2,73199,5,13,0,11,0,1,1,77,0,0
23,0,126550,2,9,1,2,2,4,1,40,1,0
31,0,260782,3,10,0,13,0,4,1,45,0,0
29,0,114224,5,13,0,9,0,4,1,40,1,1
22,1,64292,5,13,1,9,3,4,0,43,1,0
69,0,415887,3,10,2,9,1,4,0,20,1,0
55,1,219775,2,9,2,7,4,4,0,38,1,0
43,0,212894,2,9,2,2,2,4,1,40,1,0
23,0,260019,4,4.5,1,4,4,3,1,36,0,0
29,0,228075,2,9,1,0,4,4,1,35,0,0
22,0,239806,3,11,1,7,2,4,0,40,0,0
22,0,324637,3,10,1,11,1,4,1,42,1,0
25,0,163620,2,9,0,3,0,4,1,84,1,1
29,0,194200,3,10,1,6,3,4,1,45,1,0
25,1,129200,3,10,1,13,1,2,1,40,1,0
33,1,207172,2,9,1,3,1,4,0,40,1,0
33,0,135312,5,13,1,9,1,4,1,40,1,1
31,0,100734,0,16,1,9,1,4,0,28,1,0
30,1,226443,1,14,0,9,0,4,1,45,1,1
55,0,110871,5,13,0,11,0,4,1,40,1,0
36,0,192704,4,8,1,3,1,4,1,50,1,0
47,0,224108,2,9,2,9,4,4,0,40,1,0
28,0,78870,5,13,1,11,1,4,1,40,1,1
42,0,107762,1,14,0,9,0,4,1,40,1,1
51,0,183611,3,12,2,3,4,4,1,55,0,0
62,1,249078,5,13,2,9,1,2,0,40,1,0
65,2,208452,3,10,0,11,0,4,1,35,1,1
23,0,302195,5,13,0,9,0,4,1,40,1,0
60,0,199947,2,9,0,9,0,4,1,32,1,0
47,0,379118,4,4.5,0,2,0,2,1,60,1,1
50,2,174855,2,9,2,3,4,4,0,40,1,0
70,0,173736,5,13,0,9,0,4,1,6,1,0
32,2,39369,5,13,0,2,0,4,1,40,1,0
37,1,196348,3,10,0,6,0,4,1,40,1,0
31,0,340917,2,9,1,2,4,4,1,40,1,1
76,0,97077,4,6,2,11,4,2,0,12,1,0
54,0,200098,5,13,2,11,1,2,0,60,1,0
32,1,127651,5,13,0,9,0,4,1,40,1,1
31,0,315128,3,10,1,0,1,4,0,52,1,0
31,1,206823,5,13,2,10,1,4,1,50,1,1
65,2,316093,3,15,2,9,1,4,1,40,1,0
30,0,112115,2,9,0,6,0,4,1,60,0,1
63,0,203821,2,9,0,9,0,4,1,40,1,0
21,0,250051,3,10,1,9,3,4,0,10,1,0
40,1,298635,1,14,0,12,0,1,1,40,0,1
26,1,109193,3,10,1,2,1,4,0,40,1,0
18,0,130849,4,7,1,7,3,4,0,8,1,0
34,1,43959,2,9,0,7,0,4,1,50,1,0
66,1,222810,3,10,2,7,2,4,0,40,1,1
44,2,27242,3,10,1,4,3,4,1,60,1,0
30,0,53158,3,12,1,12,1,4,0,40,1,0
36,2,206520,5,13,1,2,3,4,1,40,1,0
31,0,164190,3,10,0,9,0,4,1,50,1,1
22,0,287988,3,10,1,11,1,4,1,20,1,0
28,0,200819,4,4.5,2,9,3,4,1,84,1,0
23,0,83891,2,9,1,11,3,1,1,40,1,0
49,0,65087,1,14,0,3,0,4,1,50,1,1
39,2,363418,5,13,2,2,3,4,1,35,1,0
67,0,182378,5,13,0,9,0,4,1,60,1,1
19,0,278870,3,10,1,5,3,4,1,16,1,0
30,0,174789,3,12,0,3,0,4,1,50,1,1
25,0,228608,3,10,1,2,2,1,0,40,0,0
24,0,184400,2,9,1,13,3,1,1,30,1,0
46,0,263568,2,9,0,6,0,4,1,40,1,0
37,0,117381,1,14,0,9,0,4,1,45,1,0
41,1,83411,2,9,0,7,0,4,1,40,1,0
40,2,49156,3,10,0,9,0,4,1,20,1,0
44,0,415887,2,9,2,0,4,4,0,40,1,0
32,0,238944,2,9,0,6,0,4,1,40,1,0
58,0,188982,2,9,0,5,0,2,1,20,1,1
48,0,175925,2,9,0,6,0,4,1,48,1,0
34,0,164190,5,13,0,3,0,4,1,40,1,0
29,0,232914,3,11,1,0,3,2,0,40,1,0
46,2,120121,5,13,0,11,0,4,1,50,1,1
36,1,180805,2,9,1,13,1,1,1,40,1,0
59,1,161944,5,13,1,0,1,4,1,38,1,0
29,0,319149,4,8,0,13,0,4,1,40,0,0
